id,line_order,point_order,lon,lat
20699000000,0,0,145.07390836356964,-37.84900596522747
20699000000,0,1,145.07421408354364,-37.848758125246974
20699000000,0,2,145.07430190352744,-37.848766855253054
20699000000,0,3,145.0747259234486,-37.84881384528253
20699000000,0,4,145.07489791341655,-37.84883384529449
20699000000,0,5,145.07540989332128,-37.84889146533006
20699000000,0,6,145.07549640330504,-37.84890262533609
20699000000,0,7,145.07543895328067,-37.849216445334086
20699000000,0,8,145.07535496329803,-37.84919115532814
20699000000,0,9,145.07431873350959,-37.848902995255074
20699000000,0,10,145.07390836356964,-37.84900596522747
20699010000,0,0,145.0727366037695,-37.849040025147055
20699010000,0,1,145.07278522379065,-37.84876959514873
20699010000,0,2,145.0731292637266,-37.84880892517264
20699010000,0,3,145.07322592376954,-37.8482628351759
20699010000,0,4,145.07350503371913,-37.84828045519522
20699010000,0,5,145.07343992369087,-37.84864184519298
20699010000,0,6,145.07412926356267,-37.848719045240884
20699010000,0,7,145.07412418356049,-37.84874709524072
20699010000,0,8,145.07421408354364,-37.848758125246974
20699010000,0,9,145.07390836356964,-37.84900596522747
20699010000,0,10,145.0736910736049,-37.849028625212654
20699010000,0,11,145.07357062362223,-37.84906170520457
20699010000,0,12,145.073440903642,-37.84908719519581
20699010000,0,13,145.07335381365345,-37.84912055519003
20699010000,0,14,145.0732397936676,-37.8491727051825
20699010000,0,15,145.07316547367574,-37.849215955177655
20699010000,0,16,145.0729747636987,-37.849308755165104
20699010000,0,17,145.07270948373284,-37.849418105147535
20699010000,0,18,145.0727366037695,-37.849040025147055
20699020000,0,0,145.06200016454082,-37.859046084470634
20699020000,0,1,145.0624636044543,-37.859100394502825
20699020000,0,2,145.06286390434985,-37.85941926453232
20699020000,0,3,145.06355342422165,-37.859495354580204
20699020000,0,4,145.0636398142062,-37.85949960458617
20699020000,0,5,145.06350640414462,-37.8602743345818
20699020000,0,6,145.06342107416378,-37.8602348145757
20699020000,0,7,145.06329616419043,-37.86018945456683
20699020000,0,8,145.063166554217,-37.86015301455768
20699020000,0,9,145.06300205424904,-37.86012133454618
20699020000,0,10,145.06284488427852,-37.860101414535244
20699020000,0,11,145.06284090430714,-37.859846424533394
20699020000,0,12,145.06275487434183,-37.85966542452636
20699020000,0,13,145.06267888436807,-37.8595464345204
20699020000,0,14,145.06256686439568,-37.85947243451223
20699020000,0,15,145.06208488450986,-37.85919443447735
20699020000,0,16,145.06187190455717,-37.85910043446214
20699020000,0,17,145.06200016454082,-37.859046084470634
20699030000,0,0,145.05995988502312,-37.85787945432313
20699030000,0,1,145.0597618750844,-37.85763344430799
20699030000,0,2,145.05962890511967,-37.85752244429815
20699030000,0,3,145.0595388551413,-37.85746744429163
20699030000,0,4,145.0594418751791,-37.85727644428378
20699030000,0,5,145.05942286519726,-37.85714045428161
20699030000,0,6,145.05946089520825,-37.85697944428325
20699030000,0,7,145.05962890521624,-37.85663945429269
20699030000,0,8,145.059717855242,-37.85626244429647
20699030000,0,9,145.05975884526146,-37.85601944429777
20699030000,0,10,145.0597598652652,-37.855983444297614
20699030000,0,11,145.05979884527997,-37.85578643429907
20699030000,0,12,145.06019418521214,-37.85577839432621
20699030000,0,13,145.05995309511127,-37.857083894317725
20699030000,0,14,145.06043354502174,-37.857138884351095
20699030000,0,15,145.0605434850007,-37.85715675435877
20699030000,0,16,145.06044712496018,-37.857680174355394
20699030000,0,17,145.05995988502312,-37.85787945432313
20699040000,0,0,145.05995988502312,-37.85787945432313
20699040000,0,1,145.06044712496018,-37.857680174355394
20699040000,0,2,145.06086220488288,-37.85772725438421
20699040000,0,3,145.06075383483756,-37.8583139643804
20699040000,0,4,145.0610954747489,-37.858581624405545
20699040000,0,5,145.06206473456854,-37.85868993447286
20699040000,0,6,145.06204991456374,-37.858757854472266
20699040000,0,7,145.06200016454082,-37.859046084470634
20699040000,0,8,145.06187190455717,-37.85910043446214
20699040000,0,9,145.06162490461236,-37.85898843444446
20699040000,0,10,145.06151190463618,-37.858950434436466
20699040000,0,11,145.06121888469946,-37.85883743441562
20699040000,0,12,145.0609158947645,-37.85872444439408
20699040000,0,13,145.06078088479813,-37.85863144438422
20699040000,0,14,145.0605458948511,-37.85852044436737
20699040000,0,15,145.06045588487288,-37.85846444436085
20699040000,0,16,145.06032189490332,-37.85839945435123
20699040000,0,17,145.0601078949488,-37.85832345433605
20699040000,0,18,145.05996288498605,-37.8582134543254
20699040000,0,19,145.05995988502312,-37.85787945432313
20699050000,0,0,145.06019418521214,-37.85577839432621
20699050000,0,1,145.05979884527997,-37.85578643429907
20699050000,0,2,145.05981684530244,-37.85555244429887
20699050000,0,3,145.0597968453188,-37.85543443429676
20699050000,0,4,145.05980085533483,-37.855281444296104
20699050000,0,5,145.05981885536028,-37.85502044429571
20699050000,0,6,145.05979085539178,-37.85477644429226
20699050000,0,7,145.06037996528974,-37.85477343433276
20699050000,0,8,145.06019418521214,-37.85577839432621
20699060000,0,0,145.05769648562713,-37.85595390415559
20699060000,0,1,145.05766290564324,-37.855859844152704
20699060000,0,2,145.0574429257135,-37.85556684413576
