id,line_order,point_order,lon,lat
73789000000,0,0,130.83543867033757,-12.456960399617993
73789000000,0,1,130.8352879103456,-12.456820939615955
73789000000,0,2,130.8349135303656,-12.456451449610721
73789000000,0,3,130.83430832039772,-12.455885779602498
73789000000,0,4,130.8347669503793,-12.45544232960215
73789000000,0,5,130.83505891036353,-12.455754279606415
73789000000,0,6,130.83587071032142,-12.456364209616325
73789000000,0,7,130.83591002031866,-12.456499139617602
73789000000,0,8,130.83571456032652,-12.456693889617792
73789000000,0,9,130.83550639033484,-12.456898319617967
73789000000,0,10,130.83543867033757,-12.456960399617993
