id,line_order,point_order,lon,lat
50252000000,0,0,115.74835479911317,-32.31137971458645
50252000000,0,1,115.7479188791552,-32.3111056746095
50252000000,0,2,115.74759556918647,-32.3109039946266
50252000000,0,3,115.74657702928472,-32.310265154680465
50252000000,0,4,115.74630641931087,-32.31009559469479
50252000000,0,5,115.74623695931794,-32.310056984698484
50252000000,0,6,115.7461673993239,-32.31000320470212
50252000000,0,7,115.74840235890782,-32.30880629457258
50252000000,0,8,115.74859511889991,-32.309065574562986
50252000000,0,9,115.74873162888929,-32.30918439455591
50252000000,0,10,115.74880429890536,-32.30952938455337
50252000000,0,11,115.74916447891233,-32.310296134536685
50252000000,0,12,115.74914319891629,-32.31030755453792
50252000000,0,13,115.74938336890646,-32.31063106452597
50252000000,0,14,115.74871808903181,-32.311007134564626
50252000000,0,15,115.7486021290543,-32.31108092457139
50252000000,0,16,115.7485333590699,-32.31115418457554
50252000000,0,17,115.74850495907714,-32.31119449457729
50252000000,0,18,115.74835479911317,-32.31137971458645
50252010000,0,0,115.74835479911317,-32.31137971458645
50252010000,0,1,115.74850495907714,-32.31119449457729
50252010000,0,2,115.7485333590699,-32.31115418457554
50252010000,0,3,115.7486021290543,-32.31108092457139
50252010000,0,4,115.74871808903181,-32.311007134564626
50252010000,0,5,115.74938336890646,-32.31063106452597
50252010000,0,6,115.74914319891629,-32.31030755453792
50252010000,0,7,115.74916447891233,-32.310296134536685
50252010000,0,8,115.74880429890536,-32.30952938455337
50252010000,0,9,115.74873162888929,-32.30918439455591
50252010000,0,10,115.74859511889991,-32.309065574562986
50252010000,0,11,115.74840235890782,-32.30880629457258
50252010000,0,12,115.74921875875589,-32.30836962452526
50252010000,0,13,115.74938774872432,-32.30827762451546
50252010000,0,14,115.74948374870618,-32.30822262450989
50252010000,0,15,115.74959247868668,-32.30817400450363
50252010000,0,16,115.75068134870803,-32.310496194453194
50252010000,0,17,115.75030773877181,-32.31062160447453
50252010000,0,18,115.74870257907072,-32.311482334567565
50252010000,0,19,115.74859803909104,-32.31154930457367
50252010000,0,20,115.7485747890928,-32.311528944574874
50252010000,0,21,115.7484603191029,-32.311444804580866
50252010000,0,22,115.74835479911317,-32.31137971458645
50252020000,0,0,115.7445136207394,-32.32524467486062
50252020000,0,1,115.74556985064008,-32.3259417148049
50252020000,0,2,115.745675370628,-32.32598330479921
50252020000,0,3,115.7457642506161,-32.32599590479432
50252020000,0,4,115.74590865059585,-32.32600454478632
50252020000,0,5,115.74589569060582,-32.326110034787504
50252020000,0,6,115.7458517406256,-32.326283634790705
50252020000,0,7,115.74598424060768,-32.32630028478342
50252020000,0,8,115.74610805059248,-32.32633584477668
50252020000,0,9,115.74771364044268,-32.327410804692065
50252020000,0,10,115.74731368053335,-32.32783434471616
50252020000,0,11,115.7472046505574,-32.32794153472269
50252020000,0,12,115.74707719058254,-32.32802774473015
50252020000,0,13,115.74693714060794,-32.32809398473823
