route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
1-Ech-mjp-12,T0_8,3.T0.1-Ech-mjp-12.2.H,1-Ech-mjp-12.2.H,Melbourne,0
1-Ech-mjp-12,T0_8,4.T0.1-Ech-mjp-12.2.H,1-Ech-mjp-12.2.H,Melbourne,0
1-Ech-mjp-12,T0_8,5.T0.1-Ech-mjp-12.3.R,1-Ech-mjp-12.3.R,Echuca/Moama,1
1-Ech-mjp-12,T0_8,6.T0.1-Ech-mjp-12.4.R,1-Ech-mjp-12.4.R,Echuca/Moama,1
1-Ech-mjp-12,T0_8,7.T0.1-Ech-mjp-12.5.R,1-Ech-mjp-12.5.R,Echuca/Moama,1
1-Ech-mjp-12,T0_8,8.T0.1-Ech-mjp-12.6.R,1-Ech-mjp-12.6.R,Echuca/Moama,1
1-Ech-mjp-13,T0_9,1.T0.1-Ech-mjp-13.1.H,1-Ech-mjp-13.1.H,Melbourne,0
1-Ech-mjp-13,T0_9,2.T0.1-Ech-mjp-13.2.H,1-Ech-mjp-13.2.H,Melbourne,0
1-Ech-mjp-13,T0_9,3.T0.1-Ech-mjp-13.2.H,1-Ech-mjp-13.2.H,Melbourne,0
1-Ech-mjp-13,T0_9,4.T0.1-Ech-mjp-13.2.H,1-Ech-mjp-13.2.H,Melbourne,0
1-Ech-mjp-13,T0_9,5.T0.1-Ech-mjp-13.3.R,1-Ech-mjp-13.3.R,Echuca/Moama,1
1-Ech-mjp-13,T0_9,6.T0.1-Ech-mjp-13.4.R,1-Ech-mjp-13.4.R,Echuca/Moama,1
1-Ech-mjp-13,T0_9,7.T0.1-Ech-mjp-13.5.R,1-Ech-mjp-13.5.R,Echuca/Moama,1
1-Ech-mjp-13,T0_9,8.T0.1-Ech-mjp-13.6.R,1-Ech-mjp-13.6.R,Echuca/Moama,1
1-Ech-mjp-14,T2_2,1.T2.1-Ech-mjp-14.1.H,1-Ech-mjp-14.1.H,Melbourne,0
1-Ech-mjp-14,T3_2,1.T3.1-Ech-mjp-14.1.H,1-Ech-mjp-14.1.H,Melbourne,0
1-Ech-mjp-14,T2_2,2.T2.1-Ech-mjp-14.1.H,1-Ech-mjp-14.1.H,Melbourne,0
1-Ech-mjp-14,T3_2,2.T3.1-Ech-mjp-14.1.H,1-Ech-mjp-14.1.H,Melbourne,0
1-Ech-mjp-14,T2_2,3.T2.1-Ech-mjp-14.2.R,1-Ech-mjp-14.2.R,Echuca/Moama,1
1-Ech-mjp-14,T3_2,3.T3.1-Ech-mjp-14.2.R,1-Ech-mjp-14.2.R,Echuca/Moama,1
1-Ech-mjp-14,T2_2,4.T2.1-Ech-mjp-14.2.R,1-Ech-mjp-14.2.R,Echuca/Moama,1
1-Ech-mjp-14,T3_2,4.T3.1-Ech-mjp-14.2.R,1-Ech-mjp-14.2.R,Echuca/Moama,1
1-Ech-mjp-15,UT,1.UT.1-Ech-mjp-15.2.H,1-Ech-mjp-15.2.H,Melbourne,0
1-Ech-mjp-15,UT,2.UT.1-Ech-mjp-15.2.H,1-Ech-mjp-15.2.H,Melbourne,0
1-Ech-mjp-15,UT,3.UT.1-Ech-mjp-15.5.R,1-Ech-mjp-15.5.R,Echuca/Moama,1
1-Ech-mjp-15,UT,4.UT.1-Ech-mjp-15.5.R,1-Ech-mjp-15.5.R,Echuca/Moama,1
1-Ech-mjp-16,T0_10,1.T0.1-Ech-mjp-16.1.H,1-Ech-mjp-16.1.H,Melbourne,0
1-Ech-mjp-16,T0_10,2.T0.1-Ech-mjp-16.2.H,1-Ech-mjp-16.2.H,Melbourne,0
1-Ech-mjp-16,T0_10,3.T0.1-Ech-mjp-16.2.H,1-Ech-mjp-16.2.H,Melbourne,0
1-Ech-mjp-16,T0_10,4.T0.1-Ech-mjp-16.2.H,1-Ech-mjp-16.2.H,Melbourne,0
1-Ech-mjp-16,T0_10,5.T0.1-Ech-mjp-16.3.R,1-Ech-mjp-16.3.R,Echuca/Moama,1
1-Ech-mjp-16,T0_10,6.T0.1-Ech-mjp-16.4.R,1-Ech-mjp-16.4.R,Echuca/Moama,1
1-Ech-mjp-16,T0_10,7.T0.1-Ech-mjp-16.5.R,1-Ech-mjp-16.5.R,Echuca/Moama,1
1-Ech-mjp-16,T0_10,8.T0.1-Ech-mjp-16.6.R,1-Ech-mjp-16.6.R,Echuca/Moama,1
1-Ech-mjp-17,T0_11,1.T0.1-Ech-mjp-17.1.H,1-Ech-mjp-17.1.H,Melbourne,0
1-Ech-mjp-17,T0_11,2.T0.1-Ech-mjp-17.2.H,1-Ech-mjp-17.2.H,Melbourne,0
1-Ech-mjp-17,T0_11,3.T0.1-Ech-mjp-17.2.H,1-Ech-mjp-17.2.H,Melbourne,0
1-Ech-mjp-17,T0_11,4.T0.1-Ech-mjp-17.2.H,1-Ech-mjp-17.2.H,Melbourne,0
1-Ech-mjp-17,T0_11,5.T0.1-Ech-mjp-17.3.R,1-Ech-mjp-17.3.R,Echuca/Moama,1
1-Ech-mjp-17,T0_11,6.T0.1-Ech-mjp-17.4.R,1-Ech-mjp-17.4.R,Echuca/Moama,1
1-Ech-mjp-17,T0_11,7.T0.1-Ech-mjp-17.5.R,1-Ech-mjp-17.5.R,Echuca/Moama,1
1-Ech-mjp-17,T0_11,8.T0.1-Ech-mjp-17.6.R,1-Ech-mjp-17.6.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,1.T0.1-Ech-mjp-18.1.H,1-Ech-mjp-18.1.H,Melbourne,0
1-Ech-mjp-18,T2_3,1.T2.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T3_3,1.T3.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,UK,1.UK.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T0_12,2.T0.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T2_3,2.T2.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T3_3,2.T3.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,UK,2.UK.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T0_12,3.T0.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T2_3,3.T2.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,T3_3,3.T3.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,UK,3.UK.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,4.T0.1-Ech-mjp-18.2.H,1-Ech-mjp-18.2.H,Melbourne,0
1-Ech-mjp-18,T2_3,4.T2.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,T3_3,4.T3.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,UK,4.UK.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,5.T0.1-Ech-mjp-18.3.R,1-Ech-mjp-18.3.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,6.T0.1-Ech-mjp-18.4.R,1-Ech-mjp-18.4.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,7.T0.1-Ech-mjp-18.5.R,1-Ech-mjp-18.5.R,Echuca/Moama,1
1-Ech-mjp-18,T0_12,8.T0.1-Ech-mjp-18.6.R,1-Ech-mjp-18.6.R,Echuca/Moama,1
1-Ech-mjp-9,T0_5,1.T0.1-Ech-mjp-9.1.H,1-Ech-mjp-9.1.H,Melbourne,0
1-Ech-mjp-9,T0_5,2.T0.1-Ech-mjp-9.2.H,1-Ech-mjp-9.2.H,Melbourne,0
1-Ech-mjp-9,T0_5,3.T0.1-Ech-mjp-9.2.H,1-Ech-mjp-9.2.H,Melbourne,0
1-Ech-mjp-9,T0_5,4.T0.1-Ech-mjp-9.2.H,1-Ech-mjp-9.2.H,Melbourne,0
1-Ech-mjp-9,T0_5,5.T0.1-Ech-mjp-9.3.R,1-Ech-mjp-9.3.R,Echuca/Moama,1
1-Ech-mjp-9,T0_5,6.T0.1-Ech-mjp-9.4.R,1-Ech-mjp-9.4.R,Echuca/Moama,1
1-Ech-mjp-9,T0_5,7.T0.1-Ech-mjp-9.5.R,1-Ech-mjp-9.5.R,Echuca/Moama,1
1-Ech-mjp-9,T0_5,8.T0.1-Ech-mjp-9.6.R,1-Ech-mjp-9.6.R,Echuca/Moama,1
1-my1-mjp-1,T0,1.T0.1-my1-mjp-1.1.H,1-my1-mjp-1.1.H,Melbourne,0
1-my1-mjp-1,T0,2.T0.1-my1-mjp-1.2.H,1-my1-mjp-1.2.H,Melbourne,0
1-my1-mjp-1,T0,3.T0.1-my1-mjp-1.3.R,1-my1-mjp-1.3.R,Maryborough,1
1-my1-mjp-1,T0,4.T0.1-my1-mjp-1.3.R,1-my1-mjp-1.3.R,Maryborough,1
1-my1-mjp-10,T0_6,1.T0.1-my1-mjp-10.1.H,1-my1-mjp-10.1.H,Melbourne,0
1-my1-mjp-10,T0_6,2.T0.1-my1-mjp-10.2.H,1-my1-mjp-10.2.H,Melbourne,0
1-my1-mjp-10,T0_6,3.T0.1-my1-mjp-10.3.R,1-my1-mjp-10.3.R,Maryborough,1
1-my1-mjp-10,T0_6,4.T0.1-my1-mjp-10.3.R,1-my1-mjp-10.3.R,Maryborough,1
1-my1-mjp-11,T0_7,1.T0.1-my1-mjp-11.1.H,1-my1-mjp-11.1.H,Melbourne,0
1-my1-mjp-11,T0_7,2.T0.1-my1-mjp-11.2.H,1-my1-mjp-11.2.H,Melbourne,0
1-my1-mjp-11,T0_7,3.T0.1-my1-mjp-11.3.R,1-my1-mjp-11.3.R,Maryborough,1
1-my1-mjp-11,T0_7,4.T0.1-my1-mjp-11.3.R,1-my1-mjp-11.3.R,Maryborough,1
1-my1-mjp-12,T0_8,1.T0.1-my1-mjp-12.1.H,1-my1-mjp-12.1.H,Melbourne,0
1-my1-mjp-12,T0_8,2.T0.1-my1-mjp-12.2.H,1-my1-mjp-12.2.H,Melbourne,0
1-my1-mjp-12,T0_8,3.T0.1-my1-mjp-12.3.R,1-my1-mjp-12.3.R,Maryborough,1
1-my1-mjp-12,T0_8,4.T0.1-my1-mjp-12.3.R,1-my1-mjp-12.3.R,Maryborough,1
1-my1-mjp-13,T0_9,1.T0.1-my1-mjp-13.1.H,1-my1-mjp-13.1.H,Melbourne,0
1-my1-mjp-13,T0_9,2.T0.1-my1-mjp-13.2.H,1-my1-mjp-13.2.H,Melbourne,0
1-my1-mjp-13,T0_9,3.T0.1-my1-mjp-13.3.R,1-my1-mjp-13.3.R,Maryborough,1
1-my1-mjp-13,T0_9,4.T0.1-my1-mjp-13.3.R,1-my1-mjp-13.3.R,Maryborough,1
1-my1-mjp-14,T2_2,1.T2.1-my1-mjp-14.1.H,1-my1-mjp-14.1.H,Melbourne,0
1-my1-mjp-14,T3_2,1.T3.1-my1-mjp-14.1.H,1-my1-mjp-14.1.H,Melbourne,0
1-my1-mjp-14,T2_2,2.T2.1-my1-mjp-14.2.H,1-my1-mjp-14.2.H,Melbourne,0
1-my1-mjp-14,T3_2,2.T3.1-my1-mjp-14.2.H,1-my1-mjp-14.2.H,Melbourne,0
1-my1-mjp-14,T2_2,3.T2.1-my1-mjp-14.3.R,1-my1-mjp-14.3.R,Maryborough,1
1-my1-mjp-14,T3_2,3.T3.1-my1-mjp-14.3.R,1-my1-mjp-14.3.R,Maryborough,1
1-my1-mjp-14,T2_2,4.T2.1-my1-mjp-14.3.R,1-my1-mjp-14.3.R,Maryborough,1
1-my1-mjp-14,T3_2,4.T3.1-my1-mjp-14.3.R,1-my1-mjp-14.3.R,Maryborough,1
1-my1-mjp-15,UT,1.UT.1-my1-mjp-15.1.H,1-my1-mjp-15.1.H,Melbourne,0
1-my1-mjp-15,UT,2.UT.1-my1-mjp-15.2.H,1-my1-mjp-15.2.H,Melbourne,0
1-my1-mjp-15,UT,3.UT.1-my1-mjp-15.3.R,1-my1-mjp-15.3.R,Maryborough,1
1-my1-mjp-15,UT,4.UT.1-my1-mjp-15.3.R,1-my1-mjp-15.3.R,Maryborough,1
1-my1-mjp-16,T0_10,1.T0.1-my1-mjp-16.1.H,1-my1-mjp-16.1.H,Melbourne,0
1-my1-mjp-16,T0_10,2.T0.1-my1-mjp-16.2.H,1-my1-mjp-16.2.H,Melbourne,0
1-my1-mjp-16,T0_10,3.T0.1-my1-mjp-16.3.R,1-my1-mjp-16.3.R,Maryborough,1
1-my1-mjp-16,T0_10,4.T0.1-my1-mjp-16.3.R,1-my1-mjp-16.3.R,Maryborough,1
1-my1-mjp-17,T0_11,1.T0.1-my1-mjp-17.1.H,1-my1-mjp-17.1.H,Melbourne,0
1-my1-mjp-17,T0_11,2.T0.1-my1-mjp-17.2.H,1-my1-mjp-17.2.H,Melbourne,0
1-my1-mjp-17,T0_11,3.T0.1-my1-mjp-17.3.R,1-my1-mjp-17.3.R,Maryborough,1
1-my1-mjp-17,T0_11,4.T0.1-my1-mjp-17.3.R,1-my1-mjp-17.3.R,Maryborough,1
1-my1-mjp-18,T0_12,1.T0.1-my1-mjp-18.1.H,1-my1-mjp-18.1.H,Melbourne,0
1-my1-mjp-18,T2_3,1.T2.1-my1-mjp-18.1.H,1-my1-mjp-18.1.H,Melbourne,0
1-my1-mjp-18,T3_3,1.T3.1-my1-mjp-18.1.H,1-my1-mjp-18.1.H,Melbourne,0
1-my1-mjp-18,UK,1.UK.1-my1-mjp-18.1.H,1-my1-mjp-18.1.H,Melbourne,0
1-my1-mjp-18,T0_12,2.T0.1-my1-mjp-18.2.H,1-my1-mjp-18.2.H,Melbourne,0
1-my1-mjp-18,T2_3,2.T2.1-my1-mjp-18.2.H,1-my1-mjp-18.2.H,Melbourne,0
1-my1-mjp-18,T3_3,2.T3.1-my1-mjp-18.2.H,1-my1-mjp-18.2.H,Melbourne,0
1-my1-mjp-18,UK,2.UK.1-my1-mjp-18.2.H,1-my1-mjp-18.2.H,Melbourne,0
1-my1-mjp-18,T0_12,3.T0.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,T2_3,3.T2.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,T3_3,3.T3.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,UK,3.UK.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,T0_12,4.T0.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,T2_3,4.T2.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,T3_3,4.T3.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-18,UK,4.UK.1-my1-mjp-18.3.R,1-my1-mjp-18.3.R,Maryborough,1
1-my1-mjp-2,T0_1,1.T0.1-my1-mjp-2.1.H,1-my1-mjp-2.1.H,Melbourne,0
1-my1-mjp-2,T0_1,2.T0.1-my1-mjp-2.2.H,1-my1-mjp-2.2.H,Melbourne,0
1-my1-mjp-2,T0_1,3.T0.1-my1-mjp-2.3.R,1-my1-mjp-2.3.R,Maryborough,1
1-my1-mjp-2,T0_1,4.T0.1-my1-mjp-2.3.R,1-my1-mjp-2.3.R,Maryborough,1
1-my1-mjp-3,T2,1.T2.1-my1-mjp-3.1.H,1-my1-mjp-3.1.H,Melbourne,0
1-my1-mjp-3,T2,2.T2.1-my1-mjp-3.2.H,1-my1-mjp-3.2.H,Melbourne,0
1-my1-mjp-3,T2,3.T2.1-my1-mjp-3.3.R,1-my1-mjp-3.3.R,Maryborough,1
1-my1-mjp-3,T2,4.T2.1-my1-mjp-3.3.R,1-my1-mjp-3.3.R,Maryborough,1
1-my1-mjp-4,T0_2,1.T0.1-my1-mjp-4.1.H,1-my1-mjp-4.1.H,Melbourne,0
1-my1-mjp-4,T3,1.T3.1-my1-mjp-4.1.H,1-my1-mjp-4.1.H,Melbourne,0
1-my1-mjp-4,T0_2,2.T0.1-my1-mjp-4.2.H,1-my1-mjp-4.2.H,Melbourne,0
1-my1-mjp-4,T3,2.T3.1-my1-mjp-4.2.H,1-my1-mjp-4.2.H,Melbourne,0
1-my1-mjp-4,T0_2,3.T0.1-my1-mjp-4.3.R,1-my1-mjp-4.3.R,Maryborough,1
1-my1-mjp-4,T3,3.T3.1-my1-mjp-4.3.R,1-my1-mjp-4.3.R,Maryborough,1
1-my1-mjp-4,T0_2,4.T0.1-my1-mjp-4.3.R,1-my1-mjp-4.3.R,Maryborough,1
1-my1-mjp-4,T3,4.T3.1-my1-mjp-4.3.R,1-my1-mjp-4.3.R,Maryborough,1
1-my1-mjp-5,T0_3,1.T0.1-my1-mjp-5.1.H,1-my1-mjp-5.1.H,Melbourne,0
1-my1-mjp-5,T0_3,2.T0.1-my1-mjp-5.2.H,1-my1-mjp-5.2.H,Melbourne,0
1-my1-mjp-5,T0_3,3.T0.1-my1-mjp-5.3.R,1-my1-mjp-5.3.R,Maryborough,1
1-my1-mjp-5,T0_3,4.T0.1-my1-mjp-5.3.R,1-my1-mjp-5.3.R,Maryborough,1
1-my1-mjp-6,T0_4,1.T0.1-my1-mjp-6.1.H,1-my1-mjp-6.1.H,Melbourne,0
1-my1-mjp-6,T0_4,2.T0.1-my1-mjp-6.2.H,1-my1-mjp-6.2.H,Melbourne,0
1-my1-mjp-6,T0_4,3.T0.1-my1-mjp-6.3.R,1-my1-mjp-6.3.R,Maryborough,1
1-my1-mjp-6,T0_4,4.T0.1-my1-mjp-6.3.R,1-my1-mjp-6.3.R,Maryborough,1
1-my1-mjp-7,T2_1,1.T2.1-my1-mjp-7.1.H,1-my1-mjp-7.1.H,Melbourne,0
1-my1-mjp-7,T2_1,2.T2.1-my1-mjp-7.2.H,1-my1-mjp-7.2.H,Melbourne,0
1-my1-mjp-7,T2_1,3.T2.1-my1-mjp-7.3.R,1-my1-mjp-7.3.R,Maryborough,1
1-my1-mjp-7,T2_1,4.T2.1-my1-mjp-7.3.R,1-my1-mjp-7.3.R,Maryborough,1
1-my1-mjp-8,T3_1,1.T3.1-my1-mjp-8.1.H,1-my1-mjp-8.1.H,Melbourne,0
1-my1-mjp-8,T3_1,2.T3.1-my1-mjp-8.2.H,1-my1-mjp-8.2.H,Melbourne,0
1-my1-mjp-8,T3_1,3.T3.1-my1-mjp-8.3.R,1-my1-mjp-8.3.R,Maryborough,1
1-my1-mjp-8,T3_1,4.T3.1-my1-mjp-8.3.R,1-my1-mjp-8.3.R,Maryborough,1
1-my1-mjp-9,T0_5,1.T0.1-my1-mjp-9.1.H,1-my1-mjp-9.1.H,Melbourne,0
1-my1-mjp-9,T0_5,2.T0.1-my1-mjp-9.2.H,1-my1-mjp-9.2.H,Melbourne,0
1-my1-mjp-9,T0_5,3.T0.1-my1-mjp-9.3.R,1-my1-mjp-9.3.R,Maryborough,1
1-my1-mjp-9,T0_5,4.T0.1-my1-mjp-9.3.R,1-my1-mjp-9.3.R,Maryborough,1
1-Sht-mjp-1,T0,1.T0.1-Sht-mjp-1.1.H,1-Sht-mjp-1.1.H,Shepparton,0
1-Sht-mjp-1,T0,10.T0.1-Sht-mjp-1.9.R,1-Sht-mjp-1.9.R,Melbourne,1
1-Sht-mjp-1,T0,2.T0.1-Sht-mjp-1.2.H,1-Sht-mjp-1.2.H,Shepparton,0
1-Sht-mjp-1,T0,3.T0.1-Sht-mjp-1.3.H,1-Sht-mjp-1.3.H,Shepparton,0
1-Sht-mjp-1,T0,4.T0.1-Sht-mjp-1.4.H,1-Sht-mjp-1.4.H,Shepparton,0
1-Sht-mjp-1,T0,5.T0.1-Sht-mjp-1.5.H,1-Sht-mjp-1.5.H,Shepparton,0
1-Sht-mjp-1,T0,6.T0.1-Sht-mjp-1.6.R,1-Sht-mjp-1.6.R,Melbourne,1
1-Sht-mjp-1,T0,7.T0.1-Sht-mjp-1.6.R,1-Sht-mjp-1.6.R,Melbourne,1
1-Sht-mjp-1,T0,8.T0.1-Sht-mjp-1.7.R,1-Sht-mjp-1.7.R,Melbourne,1
1-Sht-mjp-1,T0,9.T0.1-Sht-mjp-1.8.R,1-Sht-mjp-1.8.R,Melbourne,1
1-Sht-mjp-10,T0_6,1.T0.1-Sht-mjp-10.1.H,1-Sht-mjp-10.1.H,Shepparton,0
1-Sht-mjp-10,T0_6,10.T0.1-Sht-mjp-10.9.R,1-Sht-mjp-10.9.R,Melbourne,1
1-Sht-mjp-10,T0_6,2.T0.1-Sht-mjp-10.2.H,1-Sht-mjp-10.2.H,Shepparton,0
1-Sht-mjp-10,T0_6,3.T0.1-Sht-mjp-10.3.H,1-Sht-mjp-10.3.H,Shepparton,0
1-Sht-mjp-10,T0_6,4.T0.1-Sht-mjp-10.4.H,1-Sht-mjp-10.4.H,Shepparton,0
1-Sht-mjp-10,T0_6,5.T0.1-Sht-mjp-10.5.H,1-Sht-mjp-10.5.H,Shepparton,0
1-Sht-mjp-10,T0_6,6.T0.1-Sht-mjp-10.6.R,1-Sht-mjp-10.6.R,Melbourne,1
1-Sht-mjp-10,T0_6,7.T0.1-Sht-mjp-10.6.R,1-Sht-mjp-10.6.R,Melbourne,1
1-Sht-mjp-10,T0_6,8.T0.1-Sht-mjp-10.7.R,1-Sht-mjp-10.7.R,Melbourne,1
1-Sht-mjp-10,T0_6,9.T0.1-Sht-mjp-10.8.R,1-Sht-mjp-10.8.R,Melbourne,1
1-Sht-mjp-11,T0_7,1.T0.1-Sht-mjp-11.1.H,1-Sht-mjp-11.1.H,Shepparton,0
1-Sht-mjp-11,T0_7,10.T0.1-Sht-mjp-11.9.R,1-Sht-mjp-11.9.R,Melbourne,1
1-Sht-mjp-11,T0_7,2.T0.1-Sht-mjp-11.2.H,1-Sht-mjp-11.2.H,Shepparton,0
1-Sht-mjp-11,T0_7,3.T0.1-Sht-mjp-11.3.H,1-Sht-mjp-11.3.H,Shepparton,0
1-Sht-mjp-11,T0_7,4.T0.1-Sht-mjp-11.4.H,1-Sht-mjp-11.4.H,Shepparton,0
1-Sht-mjp-11,T0_7,5.T0.1-Sht-mjp-11.5.H,1-Sht-mjp-11.5.H,Shepparton,0
1-Sht-mjp-11,T0_7,6.T0.1-Sht-mjp-11.6.R,1-Sht-mjp-11.6.R,Melbourne,1
1-Sht-mjp-11,T0_7,7.T0.1-Sht-mjp-11.6.R,1-Sht-mjp-11.6.R,Melbourne,1
1-Sht-mjp-11,T0_7,8.T0.1-Sht-mjp-11.7.R,1-Sht-mjp-11.7.R,Melbourne,1
1-Sht-mjp-11,T0_7,9.T0.1-Sht-mjp-11.8.R,1-Sht-mjp-11.8.R,Melbourne,1
1-Sht-mjp-12,T0_8,1.T0.1-Sht-mjp-12.1.H,1-Sht-mjp-12.1.H,Shepparton,0
1-Sht-mjp-12,T0_8,10.T0.1-Sht-mjp-12.9.R,1-Sht-mjp-12.9.R,Melbourne,1
1-Sht-mjp-12,T0_8,2.T0.1-Sht-mjp-12.2.H,1-Sht-mjp-12.2.H,Shepparton,0
1-Sht-mjp-12,T0_8,3.T0.1-Sht-mjp-12.3.H,1-Sht-mjp-12.3.H,Shepparton,0
1-Sht-mjp-12,T0_8,4.T0.1-Sht-mjp-12.4.H,1-Sht-mjp-12.4.H,Shepparton,0
1-Sht-mjp-12,T0_8,5.T0.1-Sht-mjp-12.5.H,1-Sht-mjp-12.5.H,Shepparton,0
1-Sht-mjp-12,T0_8,6.T0.1-Sht-mjp-12.6.R,1-Sht-mjp-12.6.R,Melbourne,1
1-Sht-mjp-12,T0_8,7.T0.1-Sht-mjp-12.6.R,1-Sht-mjp-12.6.R,Melbourne,1
1-Sht-mjp-12,T0_8,8.T0.1-Sht-mjp-12.7.R,1-Sht-mjp-12.7.R,Melbourne,1
1-Sht-mjp-12,T0_8,9.T0.1-Sht-mjp-12.8.R,1-Sht-mjp-12.8.R,Melbourne,1
1-Sht-mjp-13,T0_9,1.T0.1-Sht-mjp-13.1.H,1-Sht-mjp-13.1.H,Shepparton,0
1-Sht-mjp-13,T0_9,2.T0.1-Sht-mjp-13.3.H,1-Sht-mjp-13.3.H,Shepparton,0
1-Sht-mjp-13,T0_9,3.T0.1-Sht-mjp-13.4.H,1-Sht-mjp-13.4.H,Shepparton,0
1-Sht-mjp-13,T0_9,4.T0.1-Sht-mjp-13.5.R,1-Sht-mjp-13.5.R,Melbourne,1
1-Sht-mjp-13,T0_9,5.T0.1-Sht-mjp-13.5.R,1-Sht-mjp-13.5.R,Melbourne,1
1-Sht-mjp-13,T0_9,6.T0.1-Sht-mjp-13.6.R,1-Sht-mjp-13.6.R,Melbourne,1
1-Sht-mjp-13,T0_9,7.T0.1-Sht-mjp-13.7.R,1-Sht-mjp-13.7.R,Melbourne,1
1-Sht-mjp-13,T0_9,8.T0.1-Sht-mjp-13.8.R,1-Sht-mjp-13.8.R,Melbourne,1
