service_id,date,exception_type
MF1-28-784-aus,20240501,2
MF1-28-784-aus,20240502,2
MF1-28-784-aus,20240503,2
MF1-28-784-aus,20240506,2
MF1-28-784-aus,20240507,2
MF1-28-784-aus,20240508,2
MF1-28-784-aus,20240509,2
MF1-28-784-aus,20240510,2
MF1-28-784-aus,20240513,2
MF1-28-784-aus,20240514,2
MF1-28-784-aus,20240515,2
MF1-28-784-aus,20240516,2
MF1-28-784-aus,20240517,2
MF1-28-784-aus,20240520,2
MF1-28-784-aus,20240521,2
MF1-28-784-aus,20240522,2
MF1-28-784-aus,20240523,2
MF1-28-784-aus,20240524,2
MF1-28-785-aus,20240223,2
MF1-28-785-aus,20240226,2
MF1-28-785-aus,20240227,2
MF1-28-785-aus,20240228,2
MF1-28-785-aus,20240229,2
MF1-28-785-aus,20240301,2
MF1-28-785-aus,20240304,2
MF1-28-785-aus,20240305,2
MF1-28-785-aus,20240306,2
MF1-28-785-aus,20240307,2
MF1-28-785-aus,20240308,2
MF1-28-785-aus,20240311,2
MF1-28-785-aus,20240329,2
MF1-28-785-aus,20240401,2
MF1-28-785-aus,20240402,2
MF1-28-785-aus,20240403,2
MF1-28-785-aus,20240404,2
MF1-28-785-aus,20240405,2
MF1-28-785-aus,20240408,2
MF1-28-785-aus,20240409,2
MF1-28-785-aus,20240410,2
MF1-28-785-aus,20240411,2
MF1-28-785-aus,20240412,2
MF1-28-785-aus,20240415,2
MF1-28-785-aus,20240416,2
MF1-28-785-aus,20240417,2
MF1-28-785-aus,20240418,2
MF1-28-785-aus,20240419,2
MF1-28-785-aus,20240422,2
MF1-28-785-aus,20240423,2
MF1-28-785-aus,20240424,2
MF1-28-785-aus,20240425,2
MF1-28-785-aus,20240426,2
MF1-28-785-aus,20240429,2
MF1-28-785-aus,20240430,2
MF1-28-785-aus,20240501,2
MF1-28-785-aus,20240502,2
MF1-28-785-aus,20240503,2
MF1-28-785-aus,20240506,2
MF1-28-785-aus,20240507,2
MF1-28-785-aus,20240508,2
MF1-28-785-aus,20240509,2
MF1-28-785-aus,20240510,2
MF1-28-785-aus,20240513,2
MF1-28-785-aus,20240514,2
MF1-28-785-aus,20240515,2
MF1-28-785-aus,20240516,2
MF1-28-785-aus,20240517,2
MF1-28-785-aus,20240520,2
MF1-28-785-aus,20240521,2
MF1-28-785-aus,20240522,2
MF1-28-785-aus,20240523,2
MF1-28-785-aus,20240524,2
MF1-28-832-aus,20240223,2
MF1-28-832-aus,20240226,2
MF1-28-832-aus,20240227,2
MF1-28-832-aus,20240228,2
MF1-28-832-aus,20240229,2
MF1-28-832-aus,20240301,2
MF1-28-832-aus,20240304,2
MF1-28-832-aus,20240305,2
MF1-28-832-aus,20240306,2
MF1-28-832-aus,20240307,2
MF1-28-832-aus,20240308,2
MF1-28-832-aus,20240311,2
MF1-28-832-aus,20240329,2
MF1-28-832-aus,20240401,2
MF1-28-832-aus,20240402,2
MF1-28-832-aus,20240403,2
MF1-28-832-aus,20240404,2
MF1-28-832-aus,20240405,2
MF1-28-832-aus,20240408,2
MF1-28-832-aus,20240409,2
MF1-28-832-aus,20240410,2
MF1-28-832-aus,20240411,2
MF1-28-832-aus,20240412,2
MF1-28-832-aus,20240415,2
MF1-28-832-aus,20240416,2
MF1-28-832-aus,20240417,2
MF1-28-832-aus,20240418,2
MF1-28-832-aus,20240419,2
MF1-28-832-aus,20240422,2
MF1-28-832-aus,20240423,2
MF1-28-832-aus,20240424,2
MF1-28-832-aus,20240425,2
MF1-28-832-aus,20240426,2
MF1-28-832-aus,20240429,2
MF1-28-832-aus,20240430,2
MF1-28-832-aus,20240501,2
MF1-28-832-aus,20240502,2
MF1-28-832-aus,20240503,2
MF1-28-832-aus,20240506,2
MF1-28-832-aus,20240507,2
MF1-28-832-aus,20240508,2
MF1-28-832-aus,20240509,2
MF1-28-832-aus,20240510,2
MF1-28-832-aus,20240513,2
MF1-28-832-aus,20240514,2
MF1-28-832-aus,20240515,2
MF1-28-832-aus,20240516,2
MF1-28-832-aus,20240517,2
MF1-28-832-aus,20240520,2
MF1-28-832-aus,20240521,2
MF1-28-832-aus,20240522,2
MF1-28-832-aus,20240523,2
MF1-28-832-aus,20240524,2
MF1-28-833-aus,20240226,2
MF1-28-833-aus,20240227,2
MF1-28-833-aus,20240228,2
MF1-28-833-aus,20240229,2
MF1-28-833-aus,20240304,2
MF1-28-833-aus,20240305,2
MF1-28-833-aus,20240306,2
MF1-28-833-aus,20240307,2
MF1-28-833-aus,20240311,2
MF1-28-833-aus,20240401,2
MF1-28-833-aus,20240402,2
MF1-28-833-aus,20240403,2
MF1-28-833-aus,20240404,2
MF1-28-833-aus,20240408,2
MF1-28-833-aus,20240409,2
MF1-28-833-aus,20240410,2
MF1-28-833-aus,20240411,2
MF1-28-833-aus,20240415,2
MF1-28-833-aus,20240416,2
MF1-28-833-aus,20240417,2
MF1-28-833-aus,20240418,2
MF1-28-833-aus,20240422,2
MF1-28-833-aus,20240423,2
MF1-28-833-aus,20240424,2
MF1-28-833-aus,20240425,2
MF1-28-833-aus,20240429,2
MF1-28-833-aus,20240430,2
MF1-28-833-aus,20240501,2
MF1-28-833-aus,20240502,2
MF1-28-833-aus,20240506,2
MF1-28-833-aus,20240507,2
MF1-28-833-aus,20240508,2
MF1-28-833-aus,20240509,2
MF1-28-833-aus,20240513,2
MF1-28-833-aus,20240514,2
MF1-28-833-aus,20240515,2
MF1-28-833-aus,20240516,2
MF1-28-833-aus,20240520,2
MF1-28-833-aus,20240521,2
MF1-28-833-aus,20240522,2
MF1-28-833-aus,20240523,2
MF13-18-901-aus,20240306,2
MF13-18-901-aus,20240313,2
MF13-18-901-aus,20240320,2
MF13-18-901-aus,20240327,2
MF13-18-901-aus,20240403,2
MF13-18-901-aus,20240410,2
MF13-18-901-aus,20240417,2
MF13-18-901-aus,20240424,2
MF13-18-901-aus,20240501,2
MF13-18-901-aus,20240508,2
MF13-18-901-aus,20240515,2
MF13-18-901-aus,20240522,2
MF13-18-902-aus,20240306,2
MF13-18-902-aus,20240313,2
MF13-18-902-aus,20240320,2
MF13-18-902-aus,20240327,2
MF13-18-902-aus,20240403,2
MF13-18-902-aus,20240410,2
MF13-18-902-aus,20240417,2
MF13-18-902-aus,20240424,2
MF13-18-902-aus,20240501,2
MF13-18-902-aus,20240508,2
MF13-18-902-aus,20240515,2
MF13-18-902-aus,20240522,2
MF13-18-903-aus,20240306,2
MF13-18-903-aus,20240313,2
MF13-18-903-aus,20240320,2
MF13-18-903-aus,20240327,2
MF13-18-903-aus,20240403,2
MF13-18-903-aus,20240410,2
MF13-18-903-aus,20240417,2
MF13-18-903-aus,20240424,2
MF13-18-903-aus,20240501,2
MF13-18-903-aus,20240508,2
MF13-18-903-aus,20240515,2
MF13-18-903-aus,20240522,2
MF1-32-600-aus,20240226,2
MF1-32-600-aus,20240311,2
MF1-32-600-aus,20240401,2
MF1-32-600-aus,20240408,2
MF1-32-600-aus,20240415,2
MF1-32-600-aus,20240422,2
MF1-32-600-aus,20240429,2
MF1-32-600-aus,20240506,2
MF1-32-600-aus,20240513,2
MF1-32-600-aus,20240520,2
MF1-32-603-aus,20240226,2
MF1-32-603-aus,20240311,2
MF1-32-603-aus,20240401,2
MF1-32-603-aus,20240408,2
MF1-32-603-aus,20240415,2
MF1-32-603-aus,20240422,2
MF1-32-603-aus,20240429,2
MF1-32-603-aus,20240506,2
MF1-32-603-aus,20240513,2
MF1-32-603-aus,20240520,2
MF1-32-604-aus,20240226,2
MF1-32-604-aus,20240311,2
MF1-32-604-aus,20240401,2
MF1-32-604-aus,20240408,2
MF1-32-604-aus,20240415,2
MF1-32-604-aus,20240422,2
MF1-32-604-aus,20240429,2
MF1-32-604-aus,20240506,2
MF1-32-604-aus,20240513,2
MF1-32-604-aus,20240520,2
MF13-28-833-aus,20240311,2
MF13-28-833-aus,20240312,2
MF13-28-833-aus,20240313,2
MF13-28-833-aus,20240314,2
MF13-28-833-aus,20240318,2
MF13-28-833-aus,20240319,2
MF13-28-833-aus,20240320,2
MF13-28-833-aus,20240321,2
MF13-28-833-aus,20240325,2
MF13-28-833-aus,20240326,2
MF13-28-833-aus,20240327,2
MF13-28-833-aus,20240328,2
MF13-28-833-aus,20240401,2
MF13-28-833-aus,20240402,2
MF13-28-833-aus,20240403,2
MF13-28-833-aus,20240404,2
MF13-28-833-aus,20240408,2
MF13-28-833-aus,20240409,2
MF13-28-833-aus,20240410,2
MF13-28-833-aus,20240411,2
MF13-28-833-aus,20240415,2
MF13-28-833-aus,20240416,2
MF13-28-833-aus,20240417,2
MF13-28-833-aus,20240418,2
MF13-28-833-aus,20240422,2
MF13-28-833-aus,20240423,2
MF13-28-833-aus,20240424,2
MF13-28-833-aus,20240425,2
MF13-28-833-aus,20240429,2
MF13-28-833-aus,20240430,2
MF13-28-833-aus,20240501,2
MF13-28-833-aus,20240502,2
MF13-28-833-aus,20240506,2
MF13-28-833-aus,20240507,2
MF13-28-833-aus,20240508,2
MF13-28-833-aus,20240509,2
MF13-28-833-aus,20240513,2
MF13-28-833-aus,20240514,2
MF13-28-833-aus,20240515,2
MF13-28-833-aus,20240516,2
MF13-28-833-aus,20240520,2
MF13-28-833-aus,20240521,2
MF13-28-833-aus,20240522,2
MF13-28-833-aus,20240523,2
MF1-32-922-aus,20240226,2
MF1-32-922-aus,20240311,2
MF1-32-922-aus,20240401,2
MF1-32-922-aus,20240408,2
MF1-32-922-aus,20240415,2
MF1-32-922-aus,20240422,2
MF1-32-922-aus,20240429,2
MF1-32-922-aus,20240506,2
MF1-32-922-aus,20240513,2
MF1-32-922-aus,20240520,2
MF1-32-923-aus,20240226,2
MF1-32-923-aus,20240311,2
MF1-32-923-aus,20240401,2
MF1-32-923-aus,20240408,2
MF1-32-923-aus,20240415,2
MF1-32-923-aus,20240422,2
MF1-32-923-aus,20240429,2
MF1-32-923-aus,20240506,2
MF1-32-923-aus,20240513,2
MF1-32-923-aus,20240520,2
MF1-33-200-aus,20240226,2
MF1-33-200-aus,20240311,2
MF1-33-200-aus,20240401,2
MF1-33-200-aus,20240408,2
MF1-33-200-aus,20240415,2
MF1-33-200-aus,20240422,2
MF1-33-200-aus,20240429,2
MF1-33-200-aus,20240506,2
MF1-33-200-aus,20240513,2
MF1-33-200-aus,20240520,2
MF1-33-207-aus,20240226,2
MF1-33-207-aus,20240311,2
MF1-33-207-aus,20240401,2
MF1-33-207-aus,20240408,2
MF1-33-207-aus,20240415,2
MF1-33-207-aus,20240422,2
MF1-33-207-aus,20240429,2
MF1-33-207-aus,20240506,2
MF1-33-207-aus,20240513,2
MF1-33-207-aus,20240520,2
MF1-33-250-aus,20240226,2
MF1-33-250-aus,20240311,2
MF1-33-250-aus,20240401,2
MF1-33-250-aus,20240408,2
MF1-33-250-aus,20240415,2
MF1-33-250-aus,20240422,2
MF1-33-250-aus,20240429,2
MF1-33-250-aus,20240506,2
MF1-33-250-aus,20240513,2
MF1-33-250-aus,20240520,2
MF1-33-251-aus,20240226,2
MF1-33-251-aus,20240311,2
MF1-33-251-aus,20240401,2
MF1-33-251-aus,20240408,2
MF1-33-251-aus,20240415,2
MF1-33-251-aus,20240422,2
MF1-33-251-aus,20240429,2
MF1-33-251-aus,20240506,2
MF1-33-251-aus,20240513,2
MF1-33-251-aus,20240520,2
MF13-32-600-aus,20240306,2
MF13-32-600-aus,20240313,2
MF13-32-600-aus,20240320,2
MF13-32-600-aus,20240327,2
MF13-32-600-aus,20240403,2
MF13-32-600-aus,20240410,2
MF13-32-600-aus,20240417,2
MF13-32-600-aus,20240424,2
MF13-32-600-aus,20240501,2
MF13-32-600-aus,20240508,2
MF13-32-600-aus,20240515,2
MF13-32-600-aus,20240522,2
MF13-32-603-aus,20240306,2
MF13-32-603-aus,20240313,2
MF13-32-603-aus,20240320,2
MF13-32-603-aus,20240327,2
MF13-32-603-aus,20240403,2
MF13-32-603-aus,20240410,2
MF13-32-603-aus,20240417,2
MF13-32-603-aus,20240424,2
MF13-32-603-aus,20240501,2
MF13-32-603-aus,20240508,2
MF13-32-603-aus,20240515,2
MF13-32-603-aus,20240522,2
MF13-32-604-aus,20240306,2
MF13-32-604-aus,20240313,2
MF13-32-604-aus,20240320,2
MF13-32-604-aus,20240327,2
MF13-32-604-aus,20240403,2
MF13-32-604-aus,20240410,2
MF13-32-604-aus,20240417,2
MF13-32-604-aus,20240424,2
MF13-32-604-aus,20240501,2
MF13-32-604-aus,20240508,2
MF13-32-604-aus,20240515,2
MF13-32-604-aus,20240522,2
MF13-32-922-aus,20240306,2
MF13-32-922-aus,20240313,2
MF13-32-922-aus,20240320,2
MF13-32-922-aus,20240327,2
MF13-32-922-aus,20240403,2
MF13-32-922-aus,20240410,2
MF13-32-922-aus,20240417,2
MF13-32-922-aus,20240424,2
MF13-32-922-aus,20240501,2
MF13-32-922-aus,20240508,2
MF13-32-922-aus,20240515,2
MF13-32-922-aus,20240522,2
MF13-32-923-aus,20240306,2
MF13-32-923-aus,20240313,2
MF13-32-923-aus,20240320,2
MF13-32-923-aus,20240327,2
MF13-32-923-aus,20240403,2
MF13-32-923-aus,20240410,2
MF13-32-923-aus,20240417,2
MF13-32-923-aus,20240424,2
MF13-32-923-aus,20240501,2
MF13-32-923-aus,20240508,2
MF13-32-923-aus,20240515,2
MF13-32-923-aus,20240522,2
MF13-33-200-aus,20240306,2
MF13-33-200-aus,20240313,2
MF13-33-200-aus,20240320,2
MF13-33-200-aus,20240327,2
MF13-33-200-aus,20240403,2
MF13-33-200-aus,20240410,2
MF13-33-200-aus,20240417,2
MF13-33-200-aus,20240424,2
MF13-33-200-aus,20240501,2
MF13-33-200-aus,20240508,2
MF13-33-200-aus,20240515,2
MF13-33-200-aus,20240522,2
MF13-33-207-aus,20240306,2
MF13-33-207-aus,20240313,2
MF13-33-207-aus,20240320,2
MF13-33-207-aus,20240327,2
MF13-33-207-aus,20240403,2
MF13-33-207-aus,20240410,2
MF13-33-207-aus,20240417,2
MF13-33-207-aus,20240424,2
MF13-33-207-aus,20240501,2
MF13-33-207-aus,20240508,2
MF13-33-207-aus,20240515,2
MF13-33-207-aus,20240522,2
MF13-33-250-aus,20240306,2
MF13-33-250-aus,20240313,2
MF13-33-250-aus,20240320,2
MF13-33-250-aus,20240327,2
MF13-33-250-aus,20240403,2
MF13-33-250-aus,20240410,2
MF13-33-250-aus,20240417,2
MF13-33-250-aus,20240424,2
MF13-33-250-aus,20240501,2
MF13-33-250-aus,20240508,2
MF13-33-250-aus,20240515,2
MF13-33-250-aus,20240522,2
MF13-33-251-aus,20240306,2
MF13-33-251-aus,20240313,2
MF13-33-251-aus,20240320,2
MF13-33-251-aus,20240327,2
MF13-33-251-aus,20240403,2
MF13-33-251-aus,20240410,2
MF13-33-251-aus,20240417,2
MF13-33-251-aus,20240424,2
MF13-33-251-aus,20240501,2
MF13-33-251-aus,20240508,2
MF13-33-251-aus,20240515,2
MF13-33-251-aus,20240522,2
MF13-33-350-aus,20240306,2
MF13-33-350-aus,20240313,2
MF13-33-350-aus,20240320,2
MF13-33-350-aus,20240327,2
MF13-33-350-aus,20240403,2
MF13-33-350-aus,20240410,2
MF13-33-350-aus,20240417,2
MF13-33-350-aus,20240424,2
MF13-33-350-aus,20240501,2
MF13-33-350-aus,20240508,2
MF13-33-350-aus,20240515,2
MF13-33-350-aus,20240522,2
MF1-33-350-aus,20240226,2
MF1-33-350-aus,20240311,2
MF1-33-350-aus,20240401,2
MF1-33-350-aus,20240408,2
MF1-33-350-aus,20240415,2
MF1-33-350-aus,20240422,2
MF1-33-350-aus,20240429,2
MF1-33-350-aus,20240506,2
MF1-33-350-aus,20240513,2
MF1-33-350-aus,20240520,2
MF13-33-901-aus,20240306,2
MF13-33-901-aus,20240313,2
MF13-33-901-aus,20240320,2
MF13-33-901-aus,20240327,2
MF13-33-901-aus,20240403,2
MF13-33-901-aus,20240410,2
MF13-33-901-aus,20240417,2
MF13-33-901-aus,20240424,2
MF13-33-901-aus,20240501,2
MF13-33-901-aus,20240508,2
MF13-33-901-aus,20240515,2
MF13-33-901-aus,20240522,2
MF13-33-902-aus,20240306,2
MF13-33-902-aus,20240313,2
MF13-33-902-aus,20240320,2
MF13-33-902-aus,20240327,2
MF13-33-902-aus,20240403,2
MF13-33-902-aus,20240410,2
MF13-33-902-aus,20240417,2
MF13-33-902-aus,20240424,2
MF13-33-902-aus,20240501,2
MF13-33-902-aus,20240508,2
MF13-33-902-aus,20240515,2
MF13-33-902-aus,20240522,2
MF13-35-215-aus,20240306,2
MF13-35-215-aus,20240313,2
MF13-35-215-aus,20240320,2
MF13-35-215-aus,20240327,2
MF13-35-215-aus,20240403,2
MF13-35-215-aus,20240410,2
MF13-35-215-aus,20240417,2
MF13-35-215-aus,20240424,2
MF13-35-215-aus,20240501,2
MF13-35-215-aus,20240508,2
MF13-35-215-aus,20240515,2
MF13-35-215-aus,20240522,2
MF13-35-216-aus,20240306,2
MF13-35-216-aus,20240313,2
MF13-35-216-aus,20240320,2
MF13-35-216-aus,20240327,2
MF13-35-216-aus,20240403,2
MF13-35-216-aus,20240410,2
MF13-35-216-aus,20240417,2
MF13-35-216-aus,20240424,2
MF13-35-216-aus,20240501,2
MF13-35-216-aus,20240508,2
MF13-35-216-aus,20240515,2
MF13-35-216-aus,20240522,2
MF13-35-220-aus,20240306,2
MF13-35-220-aus,20240313,2
MF13-35-220-aus,20240320,2
MF13-35-220-aus,20240327,2
MF13-35-220-aus,20240403,2
MF13-35-220-aus,20240410,2
MF13-35-220-aus,20240417,2
MF13-35-220-aus,20240424,2
MF13-35-220-aus,20240501,2
MF13-35-220-aus,20240508,2
MF13-35-220-aus,20240515,2
MF13-35-220-aus,20240522,2
MF13-35-223-aus,20240306,2
MF13-35-223-aus,20240313,2
MF13-35-223-aus,20240320,2
MF13-35-223-aus,20240327,2
MF13-35-223-aus,20240403,2
MF13-35-223-aus,20240410,2
MF13-35-223-aus,20240417,2
MF13-35-223-aus,20240424,2
MF13-35-223-aus,20240501,2
MF13-35-223-aus,20240508,2
MF13-35-223-aus,20240515,2
MF13-35-223-aus,20240522,2
MF13-35-232-aus,20240306,2
MF13-35-232-aus,20240313,2
MF13-35-232-aus,20240320,2
MF13-35-232-aus,20240327,2
MF13-35-232-aus,20240403,2
MF13-35-232-aus,20240410,2
MF13-35-232-aus,20240417,2
MF13-35-232-aus,20240424,2
MF13-35-232-aus,20240501,2
MF13-35-232-aus,20240508,2
MF13-35-232-aus,20240515,2
MF13-35-232-aus,20240522,2
MF13-35-234-aus,20240306,2
MF13-35-234-aus,20240313,2
MF13-35-234-aus,20240320,2
MF13-35-234-aus,20240327,2
MF13-35-234-aus,20240403,2
MF13-35-234-aus,20240410,2
MF13-35-234-aus,20240417,2
MF13-35-234-aus,20240424,2
MF13-35-234-aus,20240501,2
MF13-35-234-aus,20240508,2
MF13-35-234-aus,20240515,2
MF13-35-234-aus,20240522,2
MF13-35-235-aus,20240306,2
MF13-35-235-aus,20240313,2
MF13-35-235-aus,20240320,2
MF13-35-235-aus,20240327,2
MF13-35-235-aus,20240403,2
MF13-35-235-aus,20240410,2
MF13-35-235-aus,20240417,2
MF13-35-235-aus,20240424,2
MF13-35-235-aus,20240501,2
MF13-35-235-aus,20240508,2
MF13-35-235-aus,20240515,2
MF13-35-235-aus,20240522,2
MF13-35-236-aus,20240306,2
MF13-35-236-aus,20240313,2
MF13-35-236-aus,20240320,2
MF13-35-236-aus,20240327,2
MF13-35-236-aus,20240403,2
MF13-35-236-aus,20240410,2
MF13-35-236-aus,20240417,2
MF13-35-236-aus,20240424,2
MF13-35-236-aus,20240501,2
MF13-35-236-aus,20240508,2
MF13-35-236-aus,20240515,2
MF13-35-236-aus,20240522,2
MF13-35-237-aus,20240306,2
MF13-35-237-aus,20240313,2
MF13-35-237-aus,20240320,2
MF13-35-237-aus,20240327,2
MF13-35-237-aus,20240403,2
MF13-35-237-aus,20240410,2
MF13-35-237-aus,20240417,2
MF13-35-237-aus,20240424,2
MF13-35-237-aus,20240501,2
MF13-35-237-aus,20240508,2
MF13-35-237-aus,20240515,2
MF13-35-237-aus,20240522,2
MF13-35-426-aus,20240306,2
MF13-35-426-aus,20240313,2
MF13-35-426-aus,20240320,2
MF13-35-426-aus,20240327,2
MF13-35-426-aus,20240403,2
MF13-35-426-aus,20240410,2
MF13-35-426-aus,20240417,2
MF13-35-426-aus,20240424,2
MF13-35-426-aus,20240501,2
MF13-35-426-aus,20240508,2
MF13-35-426-aus,20240515,2
MF13-35-426-aus,20240522,2
MF13-35-429-aus,20240306,2
MF13-35-429-aus,20240313,2
MF13-35-429-aus,20240320,2
MF13-35-429-aus,20240327,2
MF13-35-429-aus,20240403,2
MF13-35-429-aus,20240410,2
MF13-35-429-aus,20240417,2
MF13-35-429-aus,20240424,2
MF13-35-429-aus,20240501,2
MF13-35-429-aus,20240508,2
MF13-35-429-aus,20240515,2
MF13-35-429-aus,20240522,2
MF13-35-903-aus,20240306,2
MF13-35-903-aus,20240313,2
MF13-35-903-aus,20240320,2
MF13-35-903-aus,20240327,2
MF13-35-903-aus,20240403,2
MF13-35-903-aus,20240410,2
MF13-35-903-aus,20240417,2
MF13-35-903-aus,20240424,2
MF13-35-903-aus,20240501,2
MF13-35-903-aus,20240508,2
MF13-35-903-aus,20240515,2
MF13-35-903-aus,20240522,2
MF1-33-901-aus,20240226,2
MF1-33-901-aus,20240311,2
MF1-33-901-aus,20240401,2
MF1-33-901-aus,20240408,2
MF1-33-901-aus,20240415,2
MF1-33-901-aus,20240422,2
MF1-33-901-aus,20240429,2
MF1-33-901-aus,20240506,2
MF1-33-901-aus,20240513,2
MF1-33-901-aus,20240520,2
MF1-33-902-aus,20240226,2
MF1-33-902-aus,20240311,2
MF1-33-902-aus,20240401,2
MF1-33-902-aus,20240408,2
MF1-33-902-aus,20240415,2
MF1-33-902-aus,20240422,2
MF1-33-902-aus,20240429,2
MF1-33-902-aus,20240506,2
MF1-33-902-aus,20240513,2
MF1-33-902-aus,20240520,2
MF1-35-215-aus,20240226,2
MF1-35-215-aus,20240311,2
MF1-35-215-aus,20240401,2
MF1-35-215-aus,20240408,2
MF1-35-215-aus,20240415,2
MF1-35-215-aus,20240422,2
MF1-35-215-aus,20240429,2
MF1-35-215-aus,20240506,2
MF1-35-215-aus,20240513,2
MF1-35-215-aus,20240520,2
MF1-35-216-aus,20240226,2
MF1-35-216-aus,20240311,2
MF1-35-216-aus,20240401,2
MF1-35-216-aus,20240408,2
MF1-35-216-aus,20240415,2
MF1-35-216-aus,20240422,2
MF1-35-216-aus,20240429,2
MF1-35-216-aus,20240506,2
MF1-35-216-aus,20240513,2
MF1-35-216-aus,20240520,2
MF1-35-220-aus,20240226,2
MF1-35-220-aus,20240311,2
MF1-35-220-aus,20240401,2
MF1-35-220-aus,20240408,2
MF1-35-220-aus,20240415,2
MF1-35-220-aus,20240422,2
MF1-35-220-aus,20240429,2
MF1-35-220-aus,20240506,2
MF1-35-220-aus,20240513,2
MF1-35-220-aus,20240520,2
MF1-35-223-aus,20240226,2
MF1-35-223-aus,20240311,2
MF1-35-223-aus,20240401,2
MF1-35-223-aus,20240408,2
MF1-35-223-aus,20240415,2
MF1-35-223-aus,20240422,2
MF1-35-223-aus,20240429,2
MF1-35-223-aus,20240506,2
MF1-35-223-aus,20240513,2
MF1-35-223-aus,20240520,2
MF1-35-232-aus,20240226,2
MF1-35-232-aus,20240311,2
MF1-35-232-aus,20240401,2
MF1-35-232-aus,20240408,2
MF1-35-232-aus,20240415,2
MF1-35-232-aus,20240422,2
MF1-35-232-aus,20240429,2
MF1-35-232-aus,20240506,2
MF1-35-232-aus,20240513,2
MF1-35-232-aus,20240520,2
MF1-35-234-aus,20240226,2
MF1-35-234-aus,20240311,2
MF1-35-234-aus,20240401,2
MF1-35-234-aus,20240408,2
MF1-35-234-aus,20240415,2
MF1-35-234-aus,20240422,2
MF1-35-234-aus,20240429,2
MF1-35-234-aus,20240506,2
MF1-35-234-aus,20240513,2
MF1-35-234-aus,20240520,2
MF1-35-235-aus,20240226,2
MF1-35-235-aus,20240311,2
MF1-35-235-aus,20240401,2
MF1-35-235-aus,20240408,2
MF1-35-235-aus,20240415,2
MF1-35-235-aus,20240422,2
MF1-35-235-aus,20240429,2
MF1-35-235-aus,20240506,2
MF1-35-235-aus,20240513,2
MF1-35-235-aus,20240520,2
MF1-35-236-aus,20240226,2
MF1-35-236-aus,20240311,2
MF1-35-236-aus,20240401,2
MF1-35-236-aus,20240408,2
MF1-35-236-aus,20240415,2
MF1-35-236-aus,20240422,2
MF1-35-236-aus,20240429,2
MF1-35-236-aus,20240506,2
MF1-35-236-aus,20240513,2
MF1-35-236-aus,20240520,2
MF1-35-237-aus,20240226,2
MF1-35-237-aus,20240311,2
MF1-35-237-aus,20240401,2
MF1-35-237-aus,20240408,2
MF1-35-237-aus,20240415,2
MF1-35-237-aus,20240422,2
MF1-35-237-aus,20240429,2
MF1-35-237-aus,20240506,2
MF1-35-237-aus,20240513,2
MF1-35-237-aus,20240520,2
MF1-35-426-aus,20240226,2
MF1-35-426-aus,20240311,2
MF1-35-426-aus,20240401,2
MF1-35-426-aus,20240408,2
MF1-35-426-aus,20240415,2
MF1-35-426-aus,20240422,2
MF1-35-426-aus,20240429,2
MF1-35-426-aus,20240506,2
MF1-35-426-aus,20240513,2
MF1-35-426-aus,20240520,2
MF1-35-429-aus,20240226,2
MF1-35-429-aus,20240311,2
MF1-35-429-aus,20240401,2
MF1-35-429-aus,20240408,2
MF1-35-429-aus,20240415,2
MF1-35-429-aus,20240422,2
MF1-35-429-aus,20240429,2
MF1-35-429-aus,20240506,2
MF1-35-429-aus,20240513,2
MF1-35-429-aus,20240520,2
MF1-35-903-aus,20240226,2
MF1-35-903-aus,20240311,2
MF1-35-903-aus,20240401,2
MF1-35-903-aus,20240408,2
MF1-35-903-aus,20240415,2
MF1-35-903-aus,20240422,2
MF1-35-903-aus,20240429,2
MF1-35-903-aus,20240506,2
MF1-35-903-aus,20240513,2
MF1-35-903-aus,20240520,2
MF1-40-683-aus,20240223,2
MF1-40-683-aus,20240226,2
MF1-40-683-aus,20240227,2
MF1-40-683-aus,20240228,2
MF1-40-683-aus,20240229,2
MF1-40-683-aus,20240301,2
MF1-40-683-aus,20240304,2
MF1-40-683-aus,20240305,2
MF1-40-683-aus,20240306,2
MF1-40-683-aus,20240307,2
MF1-40-683-aus,20240308,2
MF1-40-683-aus,20240311,2
MF1-40-683-aus,20240329,2
MF1-40-683-aus,20240401,2
MF1-40-683-aus,20240402,2
MF1-40-683-aus,20240403,2
MF1-40-683-aus,20240404,2
MF1-40-683-aus,20240405,2
MF1-40-683-aus,20240408,2
MF1-40-683-aus,20240409,2
MF1-40-683-aus,20240410,2
MF1-40-683-aus,20240411,2
MF1-40-683-aus,20240412,2
MF1-40-683-aus,20240415,2
MF1-40-683-aus,20240416,2
MF1-40-683-aus,20240417,2
MF1-40-683-aus,20240418,2
MF1-40-683-aus,20240419,2
MF1-40-683-aus,20240422,2
MF1-40-683-aus,20240423,2
MF1-40-683-aus,20240424,2
MF1-40-683-aus,20240425,2
MF1-40-683-aus,20240426,2
MF1-40-683-aus,20240429,2
MF1-40-683-aus,20240430,2
MF1-40-683-aus,20240501,2
MF1-40-683-aus,20240502,2
MF1-40-683-aus,20240503,2
MF1-40-683-aus,20240506,2
MF1-40-683-aus,20240507,2
MF1-40-683-aus,20240508,2
MF1-40-683-aus,20240509,2
MF1-40-683-aus,20240510,2
MF1-40-683-aus,20240513,2
MF1-40-683-aus,20240514,2
MF1-40-683-aus,20240515,2
MF1-40-683-aus,20240516,2
MF1-40-683-aus,20240517,2
MF1-40-683-aus,20240520,2
