id,line_order,point_order,lon,lat
30199010000,0,0,146.00616017106745,-17.38592558666422
30199010000,0,1,146.0065908010616,-17.38564163669264
30199010000,0,2,146.00692302103005,-17.385770056717536
30199010000,0,3,146.00819928093364,-17.38594601681046
30199010000,0,4,146.00891133086353,-17.386254616864107
30199010000,0,5,146.0093311109068,-17.385347146886428
30199010000,0,6,146.00996866091202,-17.384749006927002
30199010000,0,7,146.010372930898,-17.384592126954633
30199010000,0,8,146.0112876908939,-17.383881857014114
30199010000,0,9,146.01204945089842,-17.383188497062772
30199010000,0,10,146.01230327091292,-17.382790337077555
30199010000,0,11,146.01227195096348,-17.38216564706998
30199010000,0,12,146.0125966609962,-17.38147417708734
30199010000,0,13,146.01273200109466,-17.38009473708526
30199010000,0,14,146.01274138116875,-17.37913362707773
30199010000,0,15,146.01329289115125,-17.37889854711524
30199010000,0,16,146.0138973311712,-17.378138147152058
30199010000,0,17,146.01370797125094,-17.37727017713108
30199010000,0,18,146.01423178123883,-17.376989297166215
30199010000,0,19,146.0153697411962,-17.37658969724436
30199010000,0,20,146.0155796212313,-17.375962937254045
30199010000,0,21,146.01580063122964,-17.37580003726849
30199010000,0,22,146.01746061110111,-17.376070657389782
30199010000,0,23,146.01930127100215,-17.375810027519492
30199010000,0,24,146.021525360966,-17.37442267766709
30199010000,0,25,146.02269102090912,-17.37418273774861
30199010000,0,26,146.02416741090684,-17.37298276784423
30199010000,0,27,146.02447270088567,-17.37300032786627
30199010000,0,28,146.0250116208414,-17.373121187905944
30199010000,0,29,146.02578670073942,-17.37378736796721
30199010000,0,30,146.02619564069676,-17.373995537998315
30199010000,0,31,146.0267666106499,-17.374122258040348
30199010000,0,32,146.02708701064648,-17.373898868061413
30199010000,0,33,146.02716731067522,-17.373462918063456
30199010000,0,34,146.02705391082006,-17.37169512804022
30199010000,0,35,146.02684078088166,-17.371080798019687
30199010000,0,36,146.02642786094424,-17.370619907986143
30199010000,0,37,146.02624496098272,-17.3702771779701
30199010000,0,38,146.0261355310814,-17.36909944795219
30199010000,0,39,146.0259238311798,-17.368010267927705
30199010000,0,40,146.02619243122345,-17.367225387940255
30199010000,0,41,146.027249731274,-17.365696098003024
30199010000,0,42,146.0273404713187,-17.36504530800397
30199010000,0,43,146.02723896135026,-17.364723827993945
30199010000,0,44,146.03591735070808,-17.365759218625332
30199010000,0,45,146.0336577391961,-17.38707055864523
30199010000,0,46,146.03263464841802,-17.397920748664493
30199010000,0,47,146.0325624483627,-17.39869114866589
30199010000,0,48,146.02041163925122,-17.397401747783483
30199010000,0,49,146.02021664926588,-17.397375757769275
30199010000,0,50,146.01266165981795,-17.39657875722098
30199010000,0,51,146.0125826398762,-17.39589475720948
30199010000,0,52,146.01116764002438,-17.395169767101894
