id,line_order,point_order,lon,lat
20640000000,0,0,144.98385324626628,-37.78422326864616
20640000000,0,1,144.98395252630905,-37.78367118864953
20640000000,0,2,144.9840673162878,-37.78368401865747
20640000000,0,3,144.98462033618515,-37.7837458086957
20640000000,0,4,144.9843053360455,-37.78553373868523
20640000000,0,5,144.98413181608146,-37.78547991867302
20640000000,0,6,144.98397343611316,-37.785441218661944
20640000000,0,7,144.98381214614434,-37.78541142865072
20640000000,0,8,144.98364833617504,-37.78539045863937
20640000000,0,9,144.9834420762123,-37.785377038625185
20640000000,0,10,144.98327647624103,-37.78537659861384
20640000000,0,11,144.98311120626877,-37.785385328602594
20640000000,0,12,144.98294706629528,-37.785403048591476
20640000000,0,13,144.98305290634315,-37.78479365859493
20640000000,0,14,144.98374086621496,-37.78487539864253
20640000000,0,15,144.983779226232,-37.784657018643784
20640000000,0,16,144.98385324626628,-37.78422326864616
20640020000,0,0,144.9811657866949,-37.7845684784644
20640020000,0,1,144.98126623673974,-37.78399519846772
20640020000,0,2,144.98128780674935,-37.78387221846843
20640020000,0,3,144.98139862672988,-37.78387474847602
20640020000,0,4,144.9817762866598,-37.78391683850213
20640020000,0,5,144.98181012665307,-37.7839247885045
20640020000,0,6,144.9820708766049,-37.7839517985225
20640020000,0,7,144.98219910657605,-37.78401269853166
20640020000,0,8,144.9825106265184,-37.784045998553175
20640020000,0,9,144.98252661651497,-37.78405203855432
20640020000,0,10,144.9822949165254,-37.784325838540155
20640020000,0,11,144.98223417649828,-37.78467279853815
20640020000,0,12,144.98223257649752,-37.784682088538105
20640020000,0,13,144.9820619365291,-37.78466393852632
20640020000,0,14,144.9811657866949,-37.7845684784644
20640030000,0,0,144.98642467597784,-37.782773938813165
20640030000,0,1,144.98612708603287,-37.782742638792584
20640030000,0,2,144.98584235608587,-37.7827090087729
20640030000,0,3,144.9857993560926,-37.78271557876999
20640030000,0,4,144.9858072361049,-37.78258982876975
20640030000,0,5,144.98581044611655,-37.78247780876927
20640030000,0,6,144.985810846118,-37.78246391876921
20640030000,0,7,144.98585333614116,-37.78218293877039
20640030000,0,8,144.98630801611975,-37.781654098798214
20640030000,0,9,144.9863810861509,-37.78125053880071
20640030000,0,10,144.98639766615523,-37.78118449880143
20640030000,0,11,144.98716193601257,-37.781277548854334
20640030000,0,12,144.9871453960083,-37.78134351885361
20640030000,0,13,144.98708006597846,-37.78172217885149
20640030000,0,14,144.986611696065,-37.781673138819116
20640030000,0,15,144.98642467597784,-37.782773938813165
20640040000,0,0,144.98735782580502,-37.78287520887766
20640040000,0,1,144.987561825889,-37.78177671888481
20640040000,0,2,144.9873297659323,-37.78174866886874
20640040000,0,3,144.98708006597846,-37.78172217885149
20640040000,0,4,144.9871453960083,-37.78134351885361
20640040000,0,5,144.98716193601257,-37.781277548854334
20640040000,0,6,144.98813385583128,-37.78139511892159
20640040000,0,7,144.98812316582695,-37.781452158921205
20640040000,0,8,144.98788857571807,-37.782828218913686
20640040000,0,9,144.98787273571088,-37.78291986891318
20640040000,0,10,144.98741666579556,-37.78286817888164
20640040000,0,11,144.98739286579854,-37.782879098880066
20640040000,0,12,144.98735782580502,-37.78287520887766
20640050000,0,0,144.98735782580502,-37.78287520887766
20640050000,0,1,144.98679718590898,-37.7828131288389
20640050000,0,2,144.98642467597784,-37.782773938813165
20640050000,0,3,144.986611696065,-37.781673138819116
20640050000,0,4,144.98708006597846,-37.78172217885149
20640050000,0,5,144.9873297659323,-37.78174866886874
20640050000,0,6,144.987561825889,-37.78177671888481
20640050000,0,7,144.98735782580502,-37.78287520887766
20640060000,0,0,144.97532494783727,-37.78337718805743
20640060000,0,1,144.9754860579163,-37.78239174806233
20640060000,0,2,144.97701475763293,-37.78256020816795
20640060000,0,3,144.9769114275832,-37.78318301816475
20640060000,0,4,144.97685418755566,-37.78352766816297
20640060000,0,5,144.97683356755962,-37.78352466816154
20640060000,0,6,144.976465027628,-37.78348337813608
20640060000,0,7,144.97623606766845,-37.78347644812037
20640060000,0,8,144.9754943078056,-37.783398038069144
20640060000,0,9,144.97532494783727,-37.78337718805743
20640070000,0,0,144.97806252738982,-37.78312545824314
20640070000,0,1,144.9781631873705,-37.78314282825013
20640070000,0,2,144.97890216723343,-37.78322454830119
20640070000,0,3,144.97882635720032,-37.78365058829865
20640070000,0,4,144.97879098718485,-37.78384927829746
20640070000,0,5,144.97763594739862,-37.78372583821768
20640070000,0,6,144.97746961742968,-37.78370510820618
20640070000,0,7,144.9775840074788,-37.78307008821005
20640070000,0,8,144.97775303744723,-37.78309091822175
20640070000,0,9,144.97804467739303,-37.7831242182419
20640070000,0,10,144.97806252738982,-37.78312545824314
20640081000,0,0,144.9769114275832,-37.78318301816475
20640081000,0,1,144.97738084749597,-37.78323666819719
20640081000,0,2,144.9774133375097,-37.78305839819832
20640081000,0,3,144.9775840074788,-37.78307008821005
20640081000,0,4,144.97746961742968,-37.78370510820618
20640081000,0,5,144.97721083731903,-37.785137208197355
