id,line_order,point_order,lon,lat
20228000000,0,0,145.14964284037208,-37.94023367101522
20228000000,0,1,145.14944199029262,-37.94127254100777
20228000000,0,2,145.14721932070873,-37.941011630852536
20228000000,0,3,145.14741930078873,-37.939969750859916
20228000000,0,4,145.14964284037208,-37.94023367101522
20228010000,0,0,145.14769633973737,-37.94907140093536
20228010000,0,1,145.14895919950047,-37.949223511023575
20228010000,0,2,145.14876840942034,-37.950251961016754
20228010000,0,3,145.1485419993253,-37.95147251100866
20228010000,0,4,145.14726431956504,-37.95131833091939
20228010000,0,5,145.14769633973737,-37.94907140093536
20228020000,0,0,145.14981023043848,-37.93936680102143
20228020000,0,1,145.14993660048836,-37.93871412102613
20228020000,0,2,145.149377530638,-37.93824017098455
20228020000,0,3,145.14913528069357,-37.93811931096706
20228020000,0,4,145.1486395308086,-37.937859470931194
20228020000,0,5,145.1492148107869,-37.93714622096654
20228020000,0,6,145.15007486058923,-37.93758001102866
20228020000,0,7,145.15013110057416,-37.93762794103285
20228020000,0,8,145.15075383040718,-37.938158451079175
20228020000,0,9,145.15103930033004,-37.938406941100446
20228020000,0,10,145.1511156202957,-37.938597921106904
20228020000,0,11,145.15095181022454,-37.93950261110118
20228020000,0,12,145.14981023043848,-37.93936680102143
20228041000,0,0,145.15221681855934,-37.952608211269684
20228041000,0,1,145.1514917486956,-37.952519001219024
20228041000,0,2,145.15090278880632,-37.952445961177844
20228041000,0,3,145.15093742881984,-37.95226866117915
20228041000,0,4,145.15103421885766,-37.95177266118278
20228041000,0,5,145.15017504901886,-37.95166933112275
20228041000,0,6,145.15019190902578,-37.95157985112335
20228041000,0,7,145.15027275905652,-37.95117324112643
20228041000,0,8,145.15101144891804,-37.95126082117803
20228041000,0,9,145.15113287889665,-37.95126276118644
20228041000,0,10,145.15124212887508,-37.951285741194134
20228041000,0,11,145.15134279885612,-37.95129850120118
20228041000,0,12,145.1513363288536,-37.951331861200934
20228041000,0,13,145.1514326588355,-37.951343481207665
20228041000,0,14,145.15143874883788,-37.95131230120789
20228041000,0,15,145.15226930868192,-37.951413261265934
20228041000,0,16,145.15244684865,-37.951422361278254
20228041000,0,17,145.1524000486317,-37.95166210127651
20228041000,0,18,145.1522670085794,-37.95234703127154
20228041000,0,19,145.15221681855934,-37.952608211269684
20228050000,0,0,145.15436247948793,-37.94079267134494
20228050000,0,1,145.15418391941478,-37.941738741338455
20228050000,0,2,145.1519115698117,-37.9417307311813
20228050000,0,3,145.1519428898244,-37.941566111182446
20228050000,0,4,145.15214016990427,-37.940529411189665
20228050000,0,5,145.15436247948793,-37.94079267134494
20228061000,0,0,145.1539614085982,-37.94949738137106
20228061000,0,1,145.1539033085709,-37.94983661136915
20228061000,0,2,145.15338248870515,-37.9494426713307
20228061000,0,3,145.15287454883608,-37.94905826129321
20228061000,0,4,145.15290874886966,-37.94869934129335
20228061000,0,5,145.15314494900085,-37.947136111300026
20228061000,0,6,145.153659928903,-37.947209471336066
20228061000,0,7,145.1536648888945,-37.94727886133684
20228061000,0,8,145.15362666888953,-37.947384141334844
20228061000,0,9,145.1536060088816,-37.94748874133406
20228061000,0,10,145.15362071887728,-37.94750467133518
20228061000,0,11,145.15358089886277,-37.94769885133364
20228061000,0,12,145.15372737883385,-37.94772998134395
20228061000,0,13,145.15366988882192,-37.947928861341204
20228061000,0,14,145.15366090880616,-37.94808585134155
20228061000,0,15,145.15365824880516,-37.94809950134145
20228061000,0,16,145.1535498787626,-37.94865685133741
20228061000,0,17,145.15397188865407,-37.94897385136855
20228061000,0,18,145.15405868863778,-37.948984371374614
20228061000,0,19,145.1539614085982,-37.94949738137106
20228062000,0,0,145.1537308388897,-37.94721794134102
20228062000,0,1,145.153659928903,-37.947209471336066
20228062000,0,2,145.15314494900085,-37.947136111300026
20228062000,0,3,145.15314716900173,-37.94712475130009
20228062000,0,4,145.15352253914565,-37.945225651314296
20228062000,0,5,145.15361257918113,-37.94476156131765
20228062000,0,6,145.15420887906942,-37.94483184135931
20228062000,0,7,145.154186729063,-37.944924991358356
20228062000,0,8,145.15376511890668,-37.94700976134211
20228062000,0,9,145.15374273889498,-37.947151041341435
20228062000,0,10,145.1537308388897,-37.94721794134102
20228070000,0,0,145.15436926736,-37.96008012146471
20228070000,0,1,145.1517265178579,-37.95974495127993
20228070000,0,2,145.15123909796802,-37.95951698124483
20228070000,0,3,145.1509064680304,-37.95947774122159
20228070000,0,4,145.15094209804508,-37.95928823122288
20228070000,0,5,145.15159369792232,-37.95937083126844
20228070000,0,6,145.15392793748288,-37.95966417143162
20228070000,0,7,145.1540589775365,-37.958970691436406
20228070000,0,8,145.15356220763007,-37.95890772140166
20228070000,0,9,145.15339354766166,-37.95888805138988
20228070000,0,10,145.15289232775598,-37.95882565135486
20228070000,0,11,145.15296499778438,-37.958453191357556
20228070000,0,12,145.15302511780916,-37.95813333135974
20228070000,0,13,145.15314286785764,-37.957507341364014
20228070000,0,14,145.15314647786485,-37.957436081363824
20228070000,0,15,145.15475415756245,-37.957636071476216
20228070000,0,16,145.15468140753282,-37.95802001147354
20228070000,0,17,145.15469761749515,-37.95833564147662
20228070000,0,18,145.15462957746746,-37.95869438147413
20228070000,0,19,145.15443674738788,-37.95972074146716
20228070000,0,20,145.15436926736,-37.96008012146471
20228080000,0,0,145.14812151879653,-37.95693390101337
20228080000,0,1,145.148783158672,-37.9570170610596
20228080000,0,2,145.14855349857962,-37.958218461051175
20228080000,0,3,145.14834037849377,-37.959333831043345
20228080000,0,4,145.1479058485745,-37.959288741013026
20228080000,0,5,145.14789430856928,-37.95935444101264
20228080000,0,6,145.14773246860085,-37.95932432100126
20228080000,0,7,145.1462438488804,-37.95914358089727
20228080000,0,8,145.14616172889592,-37.95913260089152
20228080000,0,9,145.14630925895355,-37.95837651089704
20228080000,0,10,145.1473496587587,-37.95849809096969
20228080000,0,11,145.14766030888296,-37.95687962098116
20228080000,0,12,145.14812151879653,-37.95693390101337
20228090000,0,0,145.1461954594918,-37.95367353086009
20228090000,0,1,145.14639306945475,-37.9536970508739
20228090000,0,2,145.14638061944663,-37.953790450873605
20228090000,0,3,145.1463081294143,-37.95419851087113
20228090000,0,4,145.1459331994849,-37.95415129084493
20228090000,0,5,145.14572153939412,-37.95530949083746
20228090000,0,6,145.14550333930057,-37.956503590829776
20228090000,0,7,145.145474289293,-37.956617970828475
20228090000,0,8,145.14534478931736,-37.95660232081942
20228090000,0,9,145.14490955939903,-37.956549500789016
20228090000,0,10,145.145351279575,-37.95425414080535
20228090000,0,11,145.14547855956948,-37.95410321081321
20228090000,0,12,145.14548446956923,-37.95409618081358
20228090000,0,13,145.14557374960836,-37.95359957081667
20228090000,0,14,145.1461954594918,-37.95367353086009
20228100000,0,0,145.14256559983883,-37.95626797062532
20228100000,0,1,145.14243310986356,-37.956253230616085
20228100000,0,2,145.14148958004031,-37.95614252055021
20228100000,0,3,145.1416184700916,-37.955473100554975
20228100000,0,4,145.14115546017854,-37.95541701052262
20228100000,0,5,145.14130157023857,-37.954641250527935
20228100000,0,6,145.14168143016727,-37.95468696055446
20228100000,0,7,145.14184991013292,-37.95473207056637
20228100000,0,8,145.14223765006003,-37.95477992059347
20228100000,0,9,145.14223298005814,-37.9548045105933
20228100000,0,10,145.14271933996667,-37.95486471062726
20228100000,0,11,145.14283252994548,-37.95487790063516
20228100000,0,12,145.14256559983883,-37.95626797062532
20228110000,0,0,145.138797850623,-37.955114090357895
20228110000,0,1,145.13870894064166,-37.955086100351586
20228110000,0,2,145.1377473508221,-37.95497027028444
20228110000,0,3,145.13751105086683,-37.95493834026792
20228110000,0,4,145.13754507088274,-37.954739870269044
20228110000,0,5,145.13760146090752,-37.95442585027101
20228110000,0,6,145.1377502309729,-37.95359715027615
20228110000,0,7,145.1378899210332,-37.95282845028104
20228110000,0,8,145.13801916108284,-37.95217316028593
20228110000,0,9,145.13933999083503,-37.952332100378136
20228110000,0,10,145.13918742077269,-37.9531392703726
20228110000,0,11,145.13927243075736,-37.95314388037849
20228110000,0,12,145.1396545506858,-37.95318881040517
20228110000,0,13,145.1395008506246,-37.95398764039949
20228110000,0,14,145.13926356053372,-37.955187870390525
20228110000,0,15,145.13890476060106,-37.95514441036548
20228110000,0,16,145.138797850623,-37.955114090357895
