id,line_order,point_order,lon,lat
85891000000,0,0,149.1193786506956,-35.16019156921692
85891000000,0,1,149.11925002071757,-35.160173179205856
85891000000,0,2,149.11923961071997,-35.16016708920492
85891000000,0,3,149.11922515072342,-35.160156759203616
85891000000,0,4,149.11920833072804,-35.16014096920209
85891000000,0,5,149.11919778073127,-35.160127829201095
85891000000,0,6,149.11912704075485,-35.16002664919441
85891000000,0,7,149.1190980907648,-35.159983099191635
85891000000,0,8,149.11905634077948,-35.15991703918765
85891000000,0,9,149.119016610794,-35.159850149183804
85891000000,0,10,149.11899126080354,-35.15980510918134
85891000000,0,11,149.11895496081775,-35.15973691917779
85891000000,0,12,149.11893192082704,-35.159691049175514
85891000000,0,13,149.11890982083625,-35.15964486917334
85891000000,0,14,149.11888866084533,-35.15959839917122
85891000000,0,15,149.1188684408543,-35.15955164916918
85891000000,0,16,149.1188491808632,-35.159504619167215
85891000000,0,17,149.11883087087196,-35.15945732916534
85891000000,0,18,149.1188135308806,-35.15940980916355
85891000000,0,19,149.11879715088912,-35.15936204916183
85891000000,0,20,149.11878175089757,-35.159314069160196
85891000000,0,21,149.11876732090582,-35.15926588915864
85891000000,0,22,149.11874752091802,-35.159193259156474
85891000000,0,23,149.11873556092598,-35.15914462915512
85891000000,0,24,149.1187194609377,-35.159071389153254
85891000000,0,25,149.1187099809453,-35.15902238915211
85891000000,0,26,149.11869761095653,-35.15894865915057
85891000000,0,27,149.1186875009674,-35.1588746991492
85891000000,0,28,149.1186820209745,-35.1588252891484
85891000000,0,29,149.118598571014,-35.15861289913987
85891000000,0,30,149.11854962102257,-35.15860447913564
85891000000,0,31,149.118521011027,-35.1586038491332
85891000000,0,32,149.11823200106906,-35.15862060910872
85891000000,0,33,149.11822365107884,-35.158553329107555
85891000000,0,34,149.11816458117403,-35.15787028909791
85891000000,0,35,149.11823599118352,-35.1577086091029
85891000000,0,36,149.11828945118938,-35.157597509106694
85891000000,0,37,149.11846951115515,-35.15765069912238
85891000000,0,38,149.11853685114264,-35.15766843912822
85891000000,0,39,149.1186048611302,-35.157684389134126
85891000000,0,40,149.11867345111796,-35.15769852914006
85891000000,0,41,149.11874256110585,-35.15771083914601
85891000000,0,42,149.11881212109387,-35.157721329152004
85891000000,0,43,149.11888205108212,-35.15772995915802
85891000000,0,44,149.1189522910705,-35.157736749164044
85891000000,0,45,149.11902275105913,-35.15774166917008
85891000000,0,46,149.11909338104795,-35.15774471917611
85891000000,0,47,149.1191876610334,-35.157745879184134
85891000000,0,48,149.11925836102276,-35.15774456919013
85891000000,0,49,149.1193289710124,-35.15774138919614
85891000000,0,50,149.11939942100224,-35.15773633920208
85891000000,0,51,149.11946964099238,-35.15772942920802
85891000000,0,52,149.11953960087604,-35.15856691921962
85891000000,0,53,149.11955880084582,-35.158782859222725
85891000000,0,54,149.11956710083638,-35.158847769223875
85891000000,0,55,149.1195739108299,-35.15889091922475
85891000000,0,56,149.11958173082326,-35.15893394922573
85891000000,0,57,149.11959056081648,-35.15897684922676
85891000000,0,58,149.1196004008096,-35.159019599227875
85891000000,0,59,149.11961124080256,-35.15906218922908
85891000000,0,60,149.1196230807954,-35.159104599230375
85891000000,0,61,149.1196359207881,-35.159146809231764
85891000000,0,62,149.1196497407807,-35.15918880923322
85891000000,0,63,149.11967233076936,-35.159251379235556
85891000000,0,64,149.11968861076167,-35.159292779237234
85891000000,0,65,149.1197058507538,-35.15933391923897
85891000000,0,66,149.11973353074188,-35.15939509924175
85891000000,0,67,149.11975318073374,-35.159435499243685
85891000000,0,68,149.11977377072557,-35.1594755892457
85891000000,0,69,149.11979530071727,-35.15951534924781
85891000000,0,70,149.11981776070886,-35.159554749250006
85891000000,0,71,149.11985318069605,-35.159613169253404
85891000000,0,72,149.11989064068308,-35.15967072925698
85891000000,0,73,149.1200463706313,-35.15989249927174
85891000000,0,74,149.11942022069093,-35.160178269220374
85891000000,0,75,149.11939700069337,-35.16018700921846
85891000000,0,76,149.1193786506956,-35.16019156921692
